,date,open,close,high,low,volume,money
44,2008-10-31,3.15,3.74,4.3,2.9,962342978.0,3630423106.0
45,2008-11-28,3.65,4.26,5.1,3.2,1002137920.0,4239755128.0
46,2008-12-31,4.24,3.98,5.18,3.97,690930042.0,3248458752.0
47,2009-01-23,4.07,5.84,6.16,4.0,668158473.0,3426874000.0
48,2009-02-27,5.89,7.92,9.64,5.7,949397546.0,7310678800.0
49,2009-03-31,7.79,9.77,9.77,7.61,873386960.0,7611241504.0
50,2009-04-30,9.98,9.77,10.77,8.63,583156164.0,5745440488.0
51,2009-05-27,9.77,10.09,11.09,9.22,569127108.0,5832374496.0
52,2009-06-30,10.17,11.86,12.4,10.07,700672765.0,7916723472.0
53,2009-07-31,11.84,12.83,14.98,11.84,694218195.0,9546776368.0
54,2009-08-31,12.88,9.67,13.15,9.67,370184410.0,4329601472.0
55,2009-09-30,9.49,10.27,12.3,9.14,477847055.0,5209579744.0
56,2009-10-30,10.45,12.51,13.0,10.33,362035122.0,4350897640.0
57,2009-11-30,12.09,12.62,14.05,11.91,635112321.0,8446393552.0
58,2009-12-31,12.62,10.98,13.2,10.3,494894575.0,5786252336.0
59,2010-01-29,11.0,10.43,12.33,9.97,640081753.0,7135728823.0
60,2010-02-26,10.38,11.31,12.1,9.98,528351061.0,5880310864.0
61,2010-03-31,11.24,11.89,12.43,10.8,539836478.0,6244067488.0
62,2010-04-30,11.93,11.2,12.58,10.57,583195002.0,6903991200.0
63,2010-05-31,10.95,9.85,11.4,8.35,453037896.0,4451210760.0
64,2010-06-29,9.6,8.6,10.2,8.6,235060921.0,2286289992.0
65,2010-07-30,8.48,9.96,10.25,7.38,362767456.0,3307759128.0
66,2010-08-31,9.96,11.2,11.36,9.43,442737365.0,4650443304.0
67,2010-09-30,11.2,11.95,13.2,10.6,603823024.0,7323671576.0
68,2010-10-29,11.99,13.27,13.72,10.75,596642126.0,7288741760.0
69,2010-11-30,13.3,17.15,19.16,13.3,1022290412.0,16893329408.0
70,2010-12-31,17.01,16.77,18.6,15.35,632173380.0,10718113584.0
71,2011-01-31,16.78,17.76,18.15,13.3,648515700.0,10353079712.0
72,2011-02-28,17.79,21.88,25.45,17.41,1410828232.0,31086622080.0
73,2011-03-31,21.73,18.19,22.39,18.01,1068356822.0,22179303168.0
74,2011-04-29,18.21,17.47,21.59,16.85,614219303.0,11943232064.0
75,2011-05-31,17.47,16.22,18.49,15.5,454845900.0,7960842272.0
76,2011-06-30,16.22,17.22,17.74,15.57,334320602.0,5592805008.0
77,2011-07-29,17.3,19.18,21.68,17.1,532385682.0,10440410960.0
78,2011-08-31,19.02,18.92,20.91,17.72,347723993.0,6752834408.0
79,2011-09-30,19.1,16.08,19.54,16.0,252028022.0,4520438904.0
80,2011-10-31,16.3,15.71,16.95,13.98,186821667.0,2899201296.0
81,2011-11-30,15.51,16.97,20.3,15.51,647840621.0,11951989312.0
82,2011-12-30,17.69,10.9,17.82,10.67,429520007.0,5748032712.0
83,2012-01-31,11.04,12.9,13.45,9.45,704945912.0,8471237888.0
84,2012-02-29,12.75,12.31,14.77,12.11,1017162220.0,13782468576.0
85,2012-03-30,12.23,10.14,13.03,10.05,712040752.0,8572959024.0
86,2012-04-27,10.18,11.12,12.5,10.11,562046889.0,6469329088.0
87,2012-05-31,11.33,11.44,12.1,10.37,412580846.0,4718864856.0
88,2012-06-29,11.43,10.0,11.53,9.75,264297664.0,2848985768.0
89,2012-07-31,10.11,8.2,10.18,8.01,305978716.0,2813636252.0
90,2012-08-31,8.18,8.8,9.89,8.18,539411194.0,5044455536.0
91,2012-09-28,8.81,8.91,9.75,8.41,290612957.0,2651819920.0
92,2012-10-31,8.92,8.76,9.68,8.5,180738457.0,1631949548.0
93,2012-11-30,8.76,7.7,9.27,7.57,198668018.0,1724827956.0
94,2012-12-31,7.75,8.8,8.96,7.29,266972345.0,2220747508.0
95,2013-01-31,8.87,9.71,10.17,8.57,519114837.0,4806737456.0
96,2013-02-28,9.71,9.11,9.93,8.8,251176712.0,2345753688.0
97,2013-03-29,9.1,9.96,11.0,8.7,816190422.0,8176309776.0
98,2013-04-26,10.0,9.92,10.74,9.38,447145616.0,4534367992.0
99,2013-05-31,10.9,12.97,13.66,10.5,935816478.0,11193552800.0
100,2013-06-28,13.01,11.0,14.29,10.31,570022970.0,7087261632.0
101,2013-07-31,10.85,10.43,12.6,9.81,664564336.0,7705089376.0
102,2013-08-30,10.55,9.92,11.08,9.87,483446580.0,5032949016.0
103,2013-09-30,9.96,10.3,10.85,9.53,492669287.0,5095655864.0
104,2013-10-31,10.35,9.86,11.0,9.5,486967781.0,5115522672.0
105,2013-11-29,9.86,9.79,9.92,8.72,318317384.0,3001638504.0
106,2013-12-31,9.6,9.45,9.7,8.86,264545074.0,2467324368.0
107,2014-01-30,9.38,9.37,9.61,8.52,234093200.0,2124246996.0
108,2014-02-28,9.31,11.18,11.83,9.24,679071284.0,7341296784.0
109,2014-03-31,11.44,10.54,11.89,10.34,696239184.0,7748651480.0
110,2014-04-30,10.53,10.06,11.48,9.65,486610749.0,5305451272.0
111,2014-05-27,10.07,10.21,10.29,9.72,202084512.0,2033071260.0
112,2014-08-29,9.33,13.07,13.75,9.33,894255193.0,11437975591.0
113,2014-09-30,13.1,13.29,15.19,12.73,1340526276.0,18398186336.0
114,2014-10-31,13.37,12.97,13.94,12.42,616302322.0,8163308272.0
115,2014-11-28,12.97,13.32,13.57,12.1,668476414.0,8628973216.0
116,2014-12-26,13.32,12.95,15.13,12.26,1131645374.0,15466592096.0
117,2015-01-30,13.88,13.07,14.21,12.1,697324250.0,9252148288.0
118,2015-02-27,12.96,15.16,15.8,12.5,713078670.0,10143508144.0
119,2015-03-31,15.32,16.7,17.16,14.8,1392769292.0,22355842624.0
120,2015-04-30,16.99,22.38,22.88,16.95,1635118668.0,31333685568.0
121,2015-05-29,22.38,20.22,23.9,19.0,1510862464.0,31655445376.0
122,2015-06-30,20.01,16.31,24.94,13.64,1709058160.0,36173679872.0
123,2015-07-06,15.8,10.7,16.33,10.7,345897288.0,4509043328.0
124,2015-08-31,11.75,11.05,14.57,9.28,804550019.0,9382809180.0
125,2015-09-30,10.9,10.59,11.48,8.98,1477428596.0,15459699744.0
126,2015-10-30,11.04,16.0,17.53,10.91,2519925792.0,36386257856.0
127,2015-11-30,15.14,20.0,20.2,14.69,2838526960.0,50211835008.0
128,2015-12-31,20.0,17.96,20.49,16.71,1824711724.0,33492844608.0
129,2016-01-29,17.96,11.85,17.96,10.4,1213115930.0,15972678260.69
130,2016-02-29,11.79,10.98,13.6,10.96,1004441011.0,12527710241.05
131,2016-03-31,11.1,13.73,14.08,10.84,1549503776.0,19691973200.32
132,2016-04-29,13.65,13.68,15.44,13.2,1607580839.0,22978343985.220005
133,2016-05-31,13.6,12.82,14.17,11.6,879520001.0,11258158253.97
134,2016-06-30,12.88,13.7,14.25,12.22,1287679976.0,17334349075.210003
135,2016-07-29,13.75,10.14,14.86,10.0,1786653595.0,22317529913.82
136,2016-08-31,10.12,11.32,12.47,9.83,2537825476.0,28566209252.699997
137,2016-09-30,11.27,10.38,11.62,10.31,1218902208.0,13474724986.089998
138,2016-10-31,10.46,10.38,10.89,10.29,549811235.0,5827565941.200001
139,2016-11-30,10.38,10.24,10.98,10.01,877908018.0,9152897753.44
140,2016-12-30,10.25,10.36,10.98,10.01,1164706824.0,12283653203.060001
141,2017-01-26,10.39,9.51,10.74,9.11,530038950.0,5375163537.63
142,2017-02-28,9.52,9.76,10.22,9.49,432285865.0,4232460771.9700003
143,2017-03-31,9.74,9.17,10.05,9.13,542496404.0,5245118273.2
144,2017-04-28,9.19,8.39,9.83,8.14,486876112.0,4490624366.059999
145,2017-05-31,8.4,7.35,8.67,7.11,348479017.0,2740768979.41
146,2017-06-30,7.33,8.09,8.25,7.16,561683282.0,4402818738.5
147,2017-07-31,8.1,9.55,9.68,7.47,1189358980.0,10153110154.83
148,2017-08-31,9.4,8.58,9.56,8.34,971701874.0,8592140981.42
149,2017-09-29,8.55,8.99,9.98,8.51,1314297805.0,12230585077.499998
150,2017-10-31,9.12,8.15,9.28,7.98,371492357.0,3235035647.48
151,2017-11-30,8.16,7.6,8.18,7.37,348744796.0,2714723802.3299994
152,2017-12-29,7.61,7.23,7.63,7.03,296131526.0,2161367416.8100004
153,2018-01-31,7.27,6.34,7.7,6.32,499942898.0,3530051760.68
154,2018-02-28,6.36,6.04,6.4,5.3,292916340.0,1694430799.8799996
155,2018-03-30,5.99,6.07,6.61,5.6,485527904.0,3020375930.0800004
156,2018-04-27,6.0,5.82,6.5,5.81,332290144.0,2045676938.1000001
157,2018-05-31,5.86,5.73,6.34,5.63,292370398.0,1769260024.6100001
158,2018-06-29,5.73,4.9,5.86,4.69,198617318.0,1034300187.8800001
159,2018-07-31,4.9,5.02,5.3,4.5,264901713.0,1319895094.5499997
160,2018-08-31,5.03,4.62,5.1,4.56,156916936.0,741353857.93
161,2018-09-28,4.64,4.64,4.8,4.46,166495947.0,768566330.6500001
162,2018-10-31,4.59,4.02,4.59,3.51,240636901.0,950258741.89
163,2018-11-30,4.05,4.77,5.67,4.0,820419481.0,4046293868.11
164,2018-12-28,4.93,4.31,5.05,4.23,274645809.0,1292886252.92
165,2019-01-31,4.35,4.07,4.57,4.02,301840658.0,1321414498.25
166,2019-02-28,4.09,5.16,5.4,4.08,476615042.0,2345125648.35
167,2019-03-29,5.19,6.71,7.67,5.13,1859724061.0,12278212017.830002
168,2019-04-30,6.77,6.18,7.36,5.74,1030615409.0,6979568532.23
169,2019-05-31,6.0,5.79,6.26,5.29,527353689.0,3057820452.29
170,2019-06-28,5.8,5.71,6.06,5.35,329120491.0,1883324403.1800003
171,2019-07-31,5.91,4.68,5.91,4.48,294339800.0,1528995609.9199998
172,2019-08-30,4.67,4.6,5.16,4.17,698871542.0,3283482575.94
173,2019-09-30,4.62,4.41,4.97,4.4,444382605.0,2116874054.24
174,2019-10-31,4.54,4.56,4.86,4.5,323913152.0,1520766852.89
175,2019-11-29,4.55,4.47,4.82,4.41,282738416.0,1296685820.06
176,2019-12-31,4.47,6.19,6.58,4.44,1496454301.0,8565069101.18
177,2020-01-23,6.28,6.48,7.65,6.19,2361248366.0,16058559720.289999
178,2020-02-28,5.83,7.41,9.2,5.83,3596381840.0,27587953612.079998
179,2020-03-31,7.4,5.88,8.18,5.77,2092188258.0,14496002886.169998
180,2020-04-30,5.94,6.56,6.79,5.93,1398653142.0,8890107457.9
181,2020-05-29,6.45,6.9,7.68,6.41,1370887376.0,9662576045.77
182,2020-06-30,6.93,8.51,8.64,6.85,1620428001.0,12221786106.39
183,2020-07-31,8.6,8.37,11.18,7.97,3491580816.0,33596074010.000004
184,2020-08-31,8.47,7.65,8.76,7.53,1487050674.0,12109854536.800001
185,2020-09-30,7.65,7.0,7.85,6.7,1017005753.0,7372701555.369999
186,2020-10-30,7.12,7.56,8.03,7.11,859983904.0,6662586704.03
